created,status,title,description,solved,id
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
2024-06-20T12:50:02,PENDING,Consignado rmc,Ta descontando do meu benefio eu nao solicitei queria reebolso,False,0ak-UcRTIebl8PJv
2024-06-20T11:53:07,PENDING,Dei entrada no meu seguro acidente já 5 meses não responde nem olha,Dei entrada no seguro acidente já 5 meses não responde nem olha só aparece em análise eles tem um prazo somente de 45 dias i não ajuda as pessoas que precisam,False,iXHe2MAR8QDg4QGR
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
2024-06-20T12:50:02,PENDING,Consignado rmc,Ta descontando do meu benefio eu nao solicitei queria reebolso,False,0ak-UcRTIebl8PJv
2024-06-20T11:53:07,PENDING,Dei entrada no meu seguro acidente já 5 meses não responde nem olha,Dei entrada no seguro acidente já 5 meses não responde nem olha só aparece em análise eles tem um prazo somente de 45 dias i não ajuda as pessoas que precisam,False,iXHe2MAR8QDg4QGR
2024-06-20T11:45:41,PENDING,Reembolso,"Meu pagamento da minha aposentadoria veio faltando 45,00 reais disseram que é para uma instituição eu não autorizei, sou diabetica ipertensa quando eu recebo não dá nem pra comprar meus remédios que são muito caros por isso peço o reembolso dos 45,00 reais",False,c6kY-18vlB1BxCJJ
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
2024-06-20T12:50:02,PENDING,Consignado rmc,Ta descontando do meu benefio eu nao solicitei queria reebolso,False,0ak-UcRTIebl8PJv
2024-06-20T11:53:07,PENDING,Dei entrada no meu seguro acidente já 5 meses não responde nem olha,Dei entrada no seguro acidente já 5 meses não responde nem olha só aparece em análise eles tem um prazo somente de 45 dias i não ajuda as pessoas que precisam,False,iXHe2MAR8QDg4QGR
2024-06-20T11:45:41,PENDING,Reembolso,"Meu pagamento da minha aposentadoria veio faltando 45,00 reais disseram que é para uma instituição eu não autorizei, sou diabetica ipertensa quando eu recebo não dá nem pra comprar meus remédios que são muito caros por isso peço o reembolso dos 45,00 reais",False,c6kY-18vlB1BxCJJ
2024-06-20T11:33:19,PENDING,Impossivel pedir beneficios,"Tenho 62 anos, incapacitada ao trabalho com laudo médico.Venho tentando pedir benefício do Inss pelo aplicativo e pelo 135, porém nem um nem outro funciona, sempre da indisponibilidade. Já estou sem saber o que fazer e um sentimento de abandono . Preciso do benefício mas nem agendar consigo. O governo disponibiliza um serviço programado para não servir a quem procura. Nem adianta responder dizendo pra atualizar o aplicativo, pois já fiz tudo que possível, nem no atendimento 135 resolve, pois o atendente não consegue e dá a resposta pra ligar depois. Já liguei várias vezes de manhã de tarde e de noite e a resposta é a mesma, O SERVIÇO ESTÁ INDISPONÍVEL",False,rBy7UV3MNqy7FSB0
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
2024-06-20T12:50:02,PENDING,Consignado rmc,Ta descontando do meu benefio eu nao solicitei queria reebolso,False,0ak-UcRTIebl8PJv
2024-06-20T11:53:07,PENDING,Dei entrada no meu seguro acidente já 5 meses não responde nem olha,Dei entrada no seguro acidente já 5 meses não responde nem olha só aparece em análise eles tem um prazo somente de 45 dias i não ajuda as pessoas que precisam,False,iXHe2MAR8QDg4QGR
2024-06-20T11:45:41,PENDING,Reembolso,"Meu pagamento da minha aposentadoria veio faltando 45,00 reais disseram que é para uma instituição eu não autorizei, sou diabetica ipertensa quando eu recebo não dá nem pra comprar meus remédios que são muito caros por isso peço o reembolso dos 45,00 reais",False,c6kY-18vlB1BxCJJ
2024-06-20T11:33:19,PENDING,Impossivel pedir beneficios,"Tenho 62 anos, incapacitada ao trabalho com laudo médico.Venho tentando pedir benefício do Inss pelo aplicativo e pelo 135, porém nem um nem outro funciona, sempre da indisponibilidade. Já estou sem saber o que fazer e um sentimento de abandono . Preciso do benefício mas nem agendar consigo. O governo disponibiliza um serviço programado para não servir a quem procura. Nem adianta responder dizendo pra atualizar o aplicativo, pois já fiz tudo que possível, nem no atendimento 135 resolve, pois o atendente não consegue e dá a resposta pra ligar depois. Já liguei várias vezes de manhã de tarde e de noite e a resposta é a mesma, O SERVIÇO ESTÁ INDISPONÍVEL",False,rBy7UV3MNqy7FSB0
2024-06-20T11:10:02,PENDING,Aplicativo e navegadores não funcionam,"Tenho perícia documental e não consigo enviar os documentos pois o aplicativo e o site apresentam erros, não localizam meus dados há quase um ano e sou obrigada a comparecer na agência p entregar documentos estando impossibilitada de fazer isso. Total desrespeito com o usuário.",False,TZ3YGnMGVu3pcy_v
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
